ID,Title,Address,Date_Posted,Number_of_Bedrooms,Number_of_Bathrooms,Area_m2,Price,Image_URL
676,"Biệt thự sân vườn view thung lũng , cách trung tâm TP Bảo Lộc 5km","TP. Bảo Lộc, Lâm Đồng",2022-06-11,4,3,150,1500000000,https://cloud.mogi.vn/images/thumb-ms/2022/04/04/004/3fb1b3339e984a21a0b03a934a1a920f.jpg
677,"Bán đất khu dân cư đông, Mặt tiền lớn, giá rẻ Lộc An","Huyện Bảo Lâm, Lâm Đồng",2022-05-29,1,1,125,590000000,https://cloud.mogi.vn/images/thumb-ms/2022/05/29/153/dcb315ba7fcb4c70adf5d56933b7866f.jpg
678,"Cần Bán gấp đất Lộc An, Bảo Lâm 170m2 có thổ cư giá rẻ","Huyện Bảo Lâm, Lâm Đồng",2022-04-23,1,1,170,930000000,https://cloud.mogi.vn/images/thumb-small/2022/04/13/533/35a18624a10f40c2a6809ef959bba66b.jpg
679,"Làng Sinh Thái An Khuê Green ( An Lạc , Bảo Lâm , Lâm Đồng )","Huyện Bảo Lâm, Lâm Đồng",2022-04-07,0,0,150,880000000,https://cloud.mogi.vn/images/thumb-small/2022/03/08/100/766338958e994f5498c22b936f208bbb.jpg
680,bán nhà chính chủ DT 80m2 (kẹt tiền cần bán gấp),"TP. Đà Lạt, Lâm Đồng",2022-04-06,4,2,80,5500000000,https://cloud.mogi.vn/images/thumb-small/2022/04/06/509/531edd75e11145f49377870a8fc89472.jpg
681,"Cần bán căn nhà dt đất 220m2, đường nhựa 8m4, gần chợ, bách hoá xanh","Huyện Bảo Lâm, Lâm Đồng",2022-04-02,1,1,220,1800000000,https://cloud.mogi.vn/images/thumb-small/2021/09/18/145/9c3fd20bbf184f9aa9674752838aa5e8.jpg
682,"Bà chị kẹt tiền gấp nền biệt thự ngay trung tâm hành chính, gía rất rẻ","Huyện Bảo Lâm, Lâm Đồng",2022-04-02,1,1,256,1250000000,https://cloud.mogi.vn/images/thumb-small/2021/10/21/156/296baddc1dbf4178a85d85b909e212ec.jpg
683,"Bán Biệt Thự mini có view, gần trường Đại học Đà Lạt, 7 tỷ 7","TP. Đà Lạt, Lâm Đồng",2022-04-02,5,5,141,7700000000,https://cloud.mogi.vn/images/thumb-small/2022/04/02/053/a5612695612e4d6c8c494b6083da3d2a.jpg
684,"Làng Sinh Thái An Khuê Green (Bảo Lâm , Lâm Đồng )","Huyện Bảo Lâm, Lâm Đồng",2022-03-17,0,0,120,725000000,https://cloud.mogi.vn/images/thumb-small/2022/03/07/122/66039ab9729045c7802760e45144cfc5.jpg
685,Bán Đất Sạch Lộc Phát Bảo Lộc Full thổ cư - Đã có Sổ,"TP. Bảo Lộc, Lâm Đồng",2022-03-01,1,1,100,950000000,https://cloud.mogi.vn/images/thumb-small/2022/02/09/485/9711accf57744c8ab11a04117fafd279.jpg
686,"Bán nhà 2 lầu, mặt tiền 12m, liên nghĩa, đức trọng, lâm đồng","Huyện Đức Trọng, Lâm Đồng",2022-02-22,3,3,255,12500000000,https://cloud.mogi.vn/images/thumb-small/2022/02/15/454/ca5d254966c346398c42fb57f29f91cf.jpg
687,"Bán nhà 4 lầu, gần bệnh viện tỉnh, P5, trung tâm Đà Lạt","TP. Đà Lạt, Lâm Đồng",2022-02-22,6,6,47,7000000000,https://cloud.mogi.vn/images/thumb-small/2022/02/15/291/f6ba9a63ad2749ad9117c6090b63534d.jpg
688,Bán nhà nghỉ dưỡng gần Trung Tâm TP. Bảo Lộc,"TP. Bảo Lộc, Lâm Đồng",2022-02-15,2,1,87,2000000000,https://cloud.mogi.vn/images/thumb-small/2022/02/15/293/218008dab0fe4843a76586562c453b9c.jpg
689,"Bán đất tại làng nghỉ dưỡng Panorama, 790tr,sổ hồng riêng, thổ cư 100%","TP. Bảo Lộc, Lâm Đồng",2022-02-12,2,2,80,790000000,https://cloud.mogi.vn/images/thumb-small/2022/02/11/285/c1622ce143fb433e94a19d42f4569424.jpg
690,"Bán nhà vườn mới xây, gần trung tâm, thiết kế hiện đại.","TP. Bảo Lộc, Lâm Đồng",2022-02-08,2,1,175,2100000000,https://cloud.mogi.vn/images/thumb-small/2022/02/08/583/5555c4482ae7423d847b9cfe26f53f7c.jpg
691,"Nhà trung tâm, 2 mặt tiền đường nhựa, thông thoáng, view xịn xò, sổ đỏ","TP. Đà Lạt, Lâm Đồng",2022-01-12,3,2,121,8900000000,https://cloud.mogi.vn/images/thumb-ms/2021/12/14/109/21a0bb83256b47eda3e1c875280186c7.jpg
692,"Lô nghĩ dưỡng hoặc đầu tư xã Nam Hà,tỉnh Lâm Đồng view đẹp từ1,3tr/m2.","Huyện Lâm Hà, Lâm Đồng",2022-01-11,0,0,500,700000000,https://cloud.mogi.vn/images/thumb-ms/2022/01/06/565/7e66a6ca03b54a698995f1970350eac3.jpg
693,Bán Biệt thự Trong Khu Quy hoạch phường 8 Thành Phố Đà Lạt 19 tỷ 2.,"TP. Đà Lạt, Lâm Đồng",2022-01-11,9,9,412,20000000000,https://cloud.mogi.vn/images/thumb-small/2021/12/09/269/e8384686abb8450baecf850f41f6606b.jpg
694,Gia Đình Cần Bán Gấp Nhà Nghỉ TT Đinh Văn Huyện Lâm Hà Tỉnh Lâm Đồng,"Huyện Lâm Hà, Lâm Đồng",2022-01-05,17,3,553,14450000000,https://cloud.mogi.vn/images/thumb-small/2021/12/28/008/7976394760aa404d8f220f0828b20ce4.jpg
695,"Biệt thự nghĩ dưỡng, view về rừng thông, thoáng mát","TP. Đà Lạt, Lâm Đồng",2022-01-04,7,4,270,16000000000,https://cloud.mogi.vn/images/thumb-small/2021/12/14/588/e147351bf4c64a7b8a906d3a710610c5.jpg
696,Tp. Đà Lạt - Biệt Thự Nghỉ Dưỡng,"TP. Đà Lạt, Lâm Đồng",2022-01-04,6,7,290,11500000000,https://cloud.mogi.vn/images/thumb-small/2022/01/04/550/5c4599d54e6c4db6a77808621d8163cc.jpg
697,"Bán nhà nghỉ dưỡng Bảo Lộc, Lâm Đồng, giá rẻ, sổ đỏ cầy tay","TP. Bảo Lộc, Lâm Đồng",2021-12-31,1,1,250,1260000000,https://cloud.mogi.vn/images/thumb-small/2021/12/30/563/933f0fa850ed48f48133828aeb4181ac.jpg
698,Biệt thự khu nghỉ dưỡng cao cấp - ROYAL VILLA DALAT,"TP. Đà Lạt, Lâm Đồng",2021-12-26,6,7,272,10000000000,https://cloud.mogi.vn/images/thumb-small/2021/12/26/279/e0f755a04d794518bf01a095b67272e1.jpg
699,"Đất nền full thổ cư, sổ hồng riêng từng nền","Huyện Lâm Hà, Lâm Đồng",2021-12-16,4,4,140,1204000000,https://cloud.mogi.vn/images/thumb-small/2021/12/07/513/bfdea07c241f41c7b9712f5111fa059a.jpg
700,Thanh lý nhanh lô đất để ăn tết,"Huyện Bảo Lâm, Lâm Đồng",2021-12-15,0,0,137,685000000,https://cloud.mogi.vn/images/thumb-small/2021/12/15/234/f20168e4c7874e2f8bf5d07aa7ab9240.jpg
701,Gìa đình chuyển đi nên cần bán gấp lô đất,"Huyện Bảo Lâm, Lâm Đồng",2021-12-15,0,0,125,569000000,https://cloud.mogi.vn/images/thumb-small/2021/12/15/276/520e99a8c3934bbaa4c9cabd0f4a88b9.jpg
702,Bán lô đất thổ cư để trả nợ,"Huyện Bảo Lâm, Lâm Đồng",2021-12-15,1,1,160,800000000,https://cloud.mogi.vn/images/thumb-small/2021/12/15/179/341a12051d0b4859b075207c82b52e38.jpg
703,Shop house kinh doanh trung tâm tp Bảo Lộc,"TP. Bảo Lộc, Lâm Đồng",2021-12-06,3,3,200,799000000,https://cloud.mogi.vn/images/thumb-small/2021/11/26/595/8d171384cb6349fdb199c2692eb229bc.jpg
704,the milan shophuose đã chính thức mở bán đã có sổ  giá từ 11trm2...,"TP. Bảo Lộc, Lâm Đồng",2021-11-30,4,3,361,3600000000,https://cloud.mogi.vn/images/thumb-small/2021/11/10/135/bcd73da7ed804e60befe3c51b05911bd.jpg
705,"bán shophuose,biệt thự liền kề ngay tai TT bảo lộc giá từ 11tr m2...","TP. Bảo Lộc, Lâm Đồng",2021-11-30,0,0,361,3600000000,https://cloud.mogi.vn/images/thumb-small/2021/11/09/463/dd7e1fba8f414458b0923ec2645490af.jpg
706,shophouse 2 mặt tiền 361m full thổ cư 100%,"TP. Bảo Lộc, Lâm Đồng",2021-11-17,5,5,361,3900000000,https://cloud.mogi.vn/images/thumb-ms/2021/11/09/082/1185b73e37d249f29e98ce34d44f86fd.jpg
707,Shophouse-tiềm năng kép chiết khấu cao chương trình tặng ip 13,"TP. Bảo Lộc, Lâm Đồng",2021-11-15,4,3,150,1650000000,https://cloud.mogi.vn/images/thumb-ms/2021/11/11/247/d5d6e88c463c4bcf800861fd986eefc4.jpg
708,"Nhà hẻm Trần Phú, Bảo Lộc -  13X35m ( 198mtc) - 7 tỷ","TP. Bảo Lộc, Lâm Đồng",2021-11-15,3,2,518,7000000000,https://cloud.mogi.vn/images/thumb-small/2021/11/12/258/f398bc63f6cf410b87a9ba91f2f5887c.jpg
709,Sang nhượng lô đất xây nhà tại Bảo Lộc vì cần tiền kinh doanh,"TP. Bảo Lộc, Lâm Đồng",2021-11-10,1,1,100,675000000,https://cloud.mogi.vn/images/thumb-small/2021/11/10/414/58866c8619b344aabbd66a86e55c7aac.jpg
710,Cần tiền bán gấp lô đất giá ngộp tại Lộc An Lâm Đồng,"Huyện Bảo Lâm, Lâm Đồng",2021-10-28,0,0,113,695000000,https://cloud.mogi.vn/images/thumb-small/2021/10/23/252/8e9fb308680149128a396b87ace7f260.jpg
711,"Cần bán gấp nhà khu quy hoạch huỳnh tấn phát đà lạt giá 4,5 tỷ","TP. Đà Lạt, Lâm Đồng",2021-10-06,1,1,100,4500000000,https://cloud.mogi.vn/images/thumb-small/2021/10/06/431/f4f008cc257e49fda9b19494cbd0021b.jpg
712,"Cần bán gấp nhà khu quy hoạch huỳnh tấn phát đà lạt giá 4,5 tỷ","TP. Đà Lạt, Lâm Đồng",2021-10-03,1,1,100,4500000000,https://cloud.mogi.vn/images/thumb-small/2021/10/02/197/76bd22fc605b4327bbf74a6bde390677.jpg
713,Panamera Bảo Lộc - Nơi Đầu Tư – An Cư – Nghỉ Dưỡng,"TP. Bảo Lộc, Lâm Đồng",2021-09-17,3,3,135,699000000,https://cloud.mogi.vn/images/thumb-small/2021/09/17/599/93e1084a936242aeab78e7c68da41a74.jpg
714,Sổ Hồng trao tay - Nhận ngay 1 chỉ vàng SCJ 9999,"TP. Bảo Lộc, Lâm Đồng",2021-08-01,5,5,150,1300000000,https://cloud.mogi.vn/images/thumb-small/2021/07/31/454/69944436ebeb42f683f3af72cc9d8f85.jpg
715,Cần bán đất đường lữ gia TP đà lạt,"TP. Đà Lạt, Lâm Đồng",2021-06-23,3,2,214,11000000000,https://cloud.mogi.vn/images/thumb-small/2021/06/23/405/f6062e0f7a5e4c29809e7985e305c9b8.jpg
716,bán đất chính chủ Diện tích 100-200 m2.full thổ cư vs gia 5tr/m2,"TP. Bảo Lộc, Lâm Đồng",2021-05-25,1,1,100,500000000,https://cloud.mogi.vn/images/thumb-small/2021/05/25/333/937d133ac0364ed6a17d286a40eb58bb.jpg
717,"Bán nhà đang kinh doanh đường An Dương Vương, phường 2, đà lạt","TP. Đà Lạt, Lâm Đồng",2021-05-17,18,18,200,33000000000,https://cloud.mogi.vn/images/thumb-small/2021/05/17/153/377e611493194070bfd7f9ed6cc473ce.jpg
718,"Bán nhà cấp 4, hẻm Phan Huy Chú, Phường B'Lao, TP Bảo Lộc, T Lâm Đồng.","TP. Bảo Lộc, Lâm Đồng",2021-04-29,1,1,100,1650000000,https://cloud.mogi.vn/images/thumb-small/2021/04/29/507/0929fa9af20a4d0bab5b88150c3a984c.jpg
719,Bán khách sạn ỏ trung tâm thành phố Đà Lạt 14 tỷ 5.,"TP. Đà Lạt, Lâm Đồng",2021-04-29,8,8,67,14500000000,https://cloud.mogi.vn/images/thumb-small/2021/01/08/562/9260ed1a36c94998beb7ff299d523adc.jpg
720,"Bán nhà hẻm 4m đường Trần Phú, phường B'Lao, TP Bảo Lộc, Tỉnh Lâm Đồng","TP. Bảo Lộc, Lâm Đồng",2021-04-21,2,1,90,90085499000000,https://cloud.mogi.vn/images/thumb-small/2021/04/21/157/40641dba9038486f9f34f90ca63bfc2b.jpg
721,"Bán nhà hẻm honda Đào Duy Từ, 108m2 đất xây dựng sổ đỏ riêng 3.2 tỷ","TP. Đà Lạt, Lâm Đồng",2021-03-10,3,1,108,3200000000,https://cloud.mogi.vn/images/thumb-ms/2021/03/10/457/24d03527a72641e59ad96633170ad302.jpg
722,"Phòng trọ An Dương Vương, phường 2 đà lạt","TP. Đà Lạt, Lâm Đồng",2021-02-28,1,1,25,2000000,https://cloud.mogi.vn/images/thumb-ms/2021/02/28/154/bb72fa71812c431d98e7a44c62bcafed.jpg
723,"Villa nghỉ dưỡng kinh doanh cổ điển cực đẹp đường hồ xuân hương,","TP. Đà Lạt, Lâm Đồng",2021-02-20,9,10,660,16000000000,https://cloud.mogi.vn/images/thumb-small/2021/02/20/046/b2a913aeb4b94cf88b842023927dafdc.jpg
724,"Bán villa nghỉ dưỡng kinh doanh cổ điển cực đẹp đường hồ xuân hương,","TP. Đà Lạt, Lâm Đồng",2021-02-20,9,10,660,16000000000,https://cloud.mogi.vn/images/thumb-small/2021/02/20/196/11ce795117a646cbb82ce2441a8ac4b0.jpg
725,Chính chủ cần bán đất nền tại Bảo Lộc - Lâm Đồng,"TP. Bảo Lộc, Lâm Đồng",2021-01-26,0,0,287,2296000000,https://cloud.mogi.vn/images/thumb-small/2021/01/26/595/54d5e22dbf2d4ca9a4bf02107f205bd6.jpg
726,ĐẤT NỀN NGHỈ DƯỠNG tại damri - TP. Bảo lộc,"TP. Bảo Lộc, Lâm Đồng",2021-01-16,1,1,200,900000000,https://cloud.mogi.vn/images/thumb-small/2021/01/16/206/f41dae08753c40bc9354995280a20caa.jpg
